GAME_ID,TEAM_ID,GAME_DATE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,MINUTES_PLAYED,OPP_TEAM_ID,OPP_GAME_DATE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_STL,OPP_BLK,OPP_TO,OPP_PF,OPP_PTS,OPP_PLUS_MINUS,OPP_MINUTES_PLAYED,IS_WIN,POINT_DIFF,IS_HOME,ROLL_HOME_WINRATE_5,ROLL_AWAY_WINRATE_5,ROLL_HOME_WINRATE_10,ROLL_AWAY_WINRATE_10,ROLL_HOME_WINRATE_25,ROLL_AWAY_WINRATE_25,ROLL_HOME_WINRATE_50,ROLL_AWAY_WINRATE_50,ROLL_HOME_WINRATE_100,ROLL_AWAY_WINRATE_100,ROLL_HOME_WINRATE_200,ROLL_AWAY_WINRATE_200,HOME_WIN_STREAK,AWAY_WIN_STREAK,ROLL_HOME_PTS_FOR_5,ROLL_HOME_PTS_AGAINST_5,ROLL_AWAY_PTS_FOR_5,ROLL_AWAY_PTS_AGAINST_5,ROLL_HOME_PTS_FOR_10,ROLL_HOME_PTS_AGAINST_10,ROLL_AWAY_PTS_FOR_10,ROLL_AWAY_PTS_AGAINST_10,ROLL_HOME_PTS_FOR_25,ROLL_HOME_PTS_AGAINST_25,ROLL_AWAY_PTS_FOR_25,ROLL_AWAY_PTS_AGAINST_25,ROLL_HOME_PTS_FOR_50,ROLL_HOME_PTS_AGAINST_50,ROLL_AWAY_PTS_FOR_50,ROLL_AWAY_PTS_AGAINST_50,ROLL_HOME_PTS_FOR_100,ROLL_HOME_PTS_AGAINST_100,ROLL_AWAY_PTS_FOR_100,ROLL_AWAY_PTS_AGAINST_100,ROLL_HOME_PTS_FOR_200,ROLL_HOME_PTS_AGAINST_200,ROLL_AWAY_PTS_FOR_200,ROLL_AWAY_PTS_AGAINST_200,ROLL_PTS_3,ROLL_PTS_5,ROLL_PTS_10,ROLL_PTS_25,ROLL_PTS_50,ROLL_PTS_100,ROLL_PTS_200,ROLL_REB_3,ROLL_REB_5,ROLL_REB_10,ROLL_REB_25,ROLL_REB_50,ROLL_REB_100,ROLL_REB_200,ROLL_AST_3,ROLL_AST_5,ROLL_AST_10,ROLL_AST_25,ROLL_AST_50,ROLL_AST_100,ROLL_AST_200,ROLL_FGM_3,ROLL_FGM_5,ROLL_FGM_10,ROLL_FGM_25,ROLL_FGM_50,ROLL_FGM_100,ROLL_FGM_200,ROLL_FGA_3,ROLL_FGA_5,ROLL_FGA_10,ROLL_FGA_25,ROLL_FGA_50,ROLL_FGA_100,ROLL_FGA_200,ROLL_FG_PCT_3,ROLL_FG_PCT_5,ROLL_FG_PCT_10,ROLL_FG_PCT_25,ROLL_FG_PCT_50,ROLL_FG_PCT_100,ROLL_FG_PCT_200,ROLL_PLUS_MINUS_3,ROLL_PLUS_MINUS_5,ROLL_PLUS_MINUS_10,ROLL_PLUS_MINUS_25,ROLL_PLUS_MINUS_50,ROLL_PLUS_MINUS_100,ROLL_PLUS_MINUS_200,ROLL_WIN_RATIO_3,ROLL_WIN_RATIO_5,ROLL_WIN_RATIO_10,ROLL_WIN_RATIO_25,ROLL_WIN_RATIO_50,ROLL_WIN_RATIO_100,ROLL_WIN_RATIO_200,IS_WIN_SHIFTED,WIN_STREAK,DAYS_SINCE_LAST_GAME,OPP_DAYS_SINCE_LAST_GAME,REST_ADVANTAGE,ROLL_HOME_REST_ADV_5,ROLL_AWAY_REST_ADV_5,ROLL_HOME_REST_ADV_10,ROLL_AWAY_REST_ADV_10,ROLL_HOME_REST_ADV_25,ROLL_AWAY_REST_ADV_25,ROLL_HOME_REST_ADV_50,ROLL_AWAY_REST_ADV_50,ROLL_HOME_REST_ADV_100,ROLL_AWAY_REST_ADV_100,ROLL_HOME_REST_ADV_200,ROLL_AWAY_REST_ADV_200,H2H_LAST_5_DIFF,H2H_LAST_5_WINRATE,H2H_LAST_5_COUNT,H2H_LAST_10_DIFF,H2H_LAST_10_WINRATE,H2H_LAST_10_COUNT,H2H_LAST_25_DIFF,H2H_LAST_25_WINRATE,H2H_LAST_25_COUNT,H2H_LAST_50_DIFF,H2H_LAST_50_WINRATE,H2H_LAST_50_COUNT,H2H_LAST_100_DIFF,H2H_LAST_100_WINRATE,H2H_LAST_100_COUNT,H2H_LAST_200_DIFF,H2H_LAST_200_WINRATE,H2H_LAST_200_COUNT,H2H_LAST_5_PTS_FOR,H2H_LAST_5_PTS_AGAINST,H2H_LAST_5_MARGIN,H2H_LAST_10_PTS_FOR,H2H_LAST_10_PTS_AGAINST,H2H_LAST_10_MARGIN,H2H_LAST_25_PTS_FOR,H2H_LAST_25_PTS_AGAINST,H2H_LAST_25_MARGIN,H2H_LAST_50_PTS_FOR,H2H_LAST_50_PTS_AGAINST,H2H_LAST_50_MARGIN,H2H_LAST_100_PTS_FOR,H2H_LAST_100_PTS_AGAINST,H2H_LAST_100_MARGIN,H2H_LAST_200_PTS_FOR,H2H_LAST_200_PTS_AGAINST,H2H_LAST_200_MARGIN,SEASON,H2H_SEASON_WINS,H2H_SEASON_MATCHES,H2H_SEASON_WINRATE,H2H_WIN_STREAK,ELO_PRE,OPP_ELO_PRE,ELO_PRE_SEASON,OPP_ELO_PRE_SEASON
0020000039,1610612741,2000-11-04,56.0,140.0,6.0920000000000005,6.0,12.0,5.0,44.0,48.0,7.434,24.0,58.0,82.0,28.0,8.0,10.0,42.0,56.0,162.0,-130.0,480.0,1610612754,2000-11-04,60.0,146.0,7.846,14.0,30.0,5.524,54.0,64.0,11.666,16.0,50.0,66.0,36.0,16.0,10.0,22.0,46.0,188.0,130.0,480.0,0,-26.0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2,0,163.0,192.0,,,163.0,192.0,,,163.0,192.0,,,163.0,192.0,,,163.0,192.0,,,163.0,192.0,,,163.0,163.0,163.0,163.0,163.0,163.0,163.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,7.878,7.878,7.878,7.878,7.878,7.878,7.878,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,-145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,-8807.0,8808.0,8901.5,,8901.5,,8901.5,,8901.5,,8901.5,,8901.5,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1476.0143094285309,1477.210678146753,1476.0143094285309,1477.210678146753
0020000039,1610612754,2000-11-04,60.0,146.0,7.846,14.0,30.0,5.524,54.0,64.0,11.666,16.0,50.0,66.0,36.0,16.0,10.0,22.0,46.0,188.0,130.0,480.0,1610612741,2000-11-04,56.0,140.0,6.0920000000000005,6.0,12.0,5.0,44.0,48.0,7.434,24.0,58.0,82.0,28.0,8.0,10.0,42.0,56.0,162.0,-130.0,480.0,1,26.0,1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2,0,,,173.0,192.0,,,173.0,192.0,,,173.0,192.0,,,173.0,192.0,,,173.0,192.0,,,173.0,192.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,8.118,8.118,8.118,8.118,8.118,8.118,8.118,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,-8888.0,8890.0,,8919.0,,8919.0,,8919.0,,8919.0,,8919.0,,8919.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1477.210678146753,1476.0143094285309,1477.210678146753,1476.0143094285309
0020000040,1610612749,2000-11-04,74.0,164.0,9.124,4.0,28.0,0.8,42.0,60.0,9.314,22.0,64.0,86.0,52.0,18.0,4.0,26.0,60.0,194.0,90.0,480.0,1610612765,2000-11-04,64.0,162.0,8.67,2.0,14.0,0.334,46.0,56.0,12.25,22.0,54.0,76.0,40.0,12.0,4.0,36.0,62.0,176.0,-90.0,480.0,1,18.0,1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3,0,,,186.0,212.0,,,186.0,212.0,,,186.0,212.0,,,186.0,212.0,,,186.0,212.0,,,186.0,212.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,7.827,7.827,7.827,7.827,7.827,7.827,7.827,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,-8901.0,8903.0,,8892.5,,8892.5,,8892.5,,8892.5,,8892.5,,8892.5,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1476.8148018926368,1488.0414462031379,1476.8148018926368,1488.0414462031379
0020000040,1610612765,2000-11-04,64.0,162.0,8.67,2.0,14.0,0.334,46.0,56.0,12.25,22.0,54.0,76.0,40.0,12.0,4.0,36.0,62.0,176.0,-90.0,480.0,1610612749,2000-11-04,74.0,164.0,9.124,4.0,28.0,0.8,42.0,60.0,9.314,22.0,64.0,86.0,52.0,18.0,4.0,26.0,60.0,194.0,90.0,480.0,0,-18.0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,3,0,186.0,200.0,187.0,198.0,186.0,200.0,187.0,198.0,186.0,200.0,187.0,198.0,186.0,200.0,187.0,198.0,186.0,200.0,187.0,198.0,186.0,200.0,187.0,198.0,186.66666666666666,186.66666666666666,186.66666666666666,186.66666666666666,186.66666666666666,186.66666666666666,186.66666666666666,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,38.0,38.0,38.0,38.0,38.0,38.0,38.0,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,73.33333333333333,172.66666666666666,172.66666666666666,172.66666666666666,172.66666666666666,172.66666666666666,172.66666666666666,172.66666666666666,10.11,10.11,10.11,10.11,10.11,10.11,10.11,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,-60.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1.0,-8875.0,8876.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,8918.0,8920.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1488.0414462031379,1476.8148018926368,1488.0414462031379,1476.8148018926368
0020000041,1610612750,2000-11-04,82.0,170.0,9.146,8.0,18.0,4.0,26.0,36.0,7.834,22.0,64.0,86.0,48.0,14.0,12.0,26.0,54.0,198.0,80.0,480.0,1610612758,2000-11-04,72.0,174.0,7.728,2.0,16.0,0.666,36.0,54.0,8.12,28.0,62.0,90.0,32.0,12.0,4.0,24.0,34.0,182.0,-80.0,480.0,1,16.0,1,,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,0,0,,,197.0,201.0,,,197.0,201.0,,,197.0,201.0,,,197.0,201.0,,,197.0,201.0,,,197.0,201.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,9.053999999999998,9.053999999999998,9.053999999999998,9.053999999999998,9.053999999999998,9.053999999999998,9.053999999999998,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,2.0,-8904.0,8906.0,,8874.0,,8874.0,,8874.0,,8874.0,,8874.0,,8874.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1499.585699413623,1511.9999835901472,1499.585699413623,1511.9999835901472
0020000041,1610612758,2000-11-04,72.0,174.0,7.728,2.0,16.0,0.666,36.0,54.0,8.12,28.0,62.0,90.0,32.0,12.0,4.0,24.0,34.0,182.0,-80.0,480.0,1610612750,2000-11-04,82.0,170.0,9.146,8.0,18.0,4.0,26.0,36.0,7.834,22.0,64.0,86.0,48.0,14.0,12.0,26.0,54.0,198.0,80.0,480.0,0,-16.0,0,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0,0,,,200.0,184.0,,,200.0,184.0,,,200.0,184.0,,,200.0,184.0,,,200.0,184.0,,,200.0,184.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,81.33333333333333,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,46.666666666666664,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,165.33333333333334,165.33333333333334,165.33333333333334,165.33333333333334,165.33333333333334,165.33333333333334,165.33333333333334,8.856666666666667,8.856666666666667,8.856666666666667,8.856666666666667,8.856666666666667,8.856666666666667,8.856666666666667,80.0,80.0,80.0,80.0,80.0,80.0,80.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1.0,-8862.0,8863.0,,8911.0,,8911.0,,8911.0,,8911.0,,8911.0,,8911.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1511.9999835901472,1499.585699413623,1511.9999835901472,1499.585699413623
0020000042,1610612742,2000-11-04,70.0,152.0,8.464,22.0,44.0,5.466,50.0,58.0,10.964,24.0,50.0,74.0,42.0,4.0,8.0,32.0,60.0,212.0,-60.0,480.0,1610612762,2000-11-04,74.0,136.0,10.008,8.0,14.0,4.0,68.0,94.0,12.911999999999999,20.0,54.0,74.0,54.0,16.0,2.0,24.0,60.0,224.0,60.0,480.0,0,-12.0,1,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,1,0,191.0,181.0,,,191.0,181.0,,,191.0,181.0,,,191.0,181.0,,,191.0,181.0,,,191.0,181.0,,,191.0,191.0,191.0,191.0,191.0,191.0,191.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,7.515000000000001,7.515000000000001,7.515000000000001,7.515000000000001,7.515000000000001,7.515000000000001,7.515000000000001,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,2.0,-8899.0,8901.0,8863.5,,8863.5,,8863.5,,8863.5,,8863.5,,8863.5,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1523.172385326556,1523.1851981073632,1523.172385326556,1523.1851981073632
0020000042,1610612762,2000-11-04,74.0,136.0,10.008,8.0,14.0,4.0,68.0,94.0,12.911999999999999,20.0,54.0,74.0,54.0,16.0,2.0,24.0,60.0,224.0,60.0,480.0,1610612742,2000-11-04,70.0,152.0,8.464,22.0,44.0,5.466,50.0,58.0,10.964,24.0,50.0,74.0,42.0,4.0,8.0,32.0,60.0,212.0,-60.0,480.0,1,12.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,214.0,188.0,194.0,184.0,214.0,188.0,194.0,184.0,214.0,188.0,194.0,184.0,214.0,188.0,194.0,184.0,214.0,188.0,194.0,184.0,214.0,188.0,194.0,184.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,8.44,8.44,8.44,8.44,8.44,8.44,8.44,90.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,3.0,-8799.0,8802.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,8867.0,8776.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1523.1851981073632,1523.172385326556,1523.1851981073632,1523.172385326556
0020000043,1610612743,2000-11-04,66.0,164.0,7.8740000000000006,10.0,34.0,3.0,56.0,66.0,14.916,28.0,44.0,72.0,48.0,28.0,10.0,40.0,58.0,198.0,-30.0,480.0,1610612756,2000-11-04,74.0,150.0,10.164,6.0,32.0,1.834,50.0,62.0,14.548,22.0,56.0,78.0,44.0,16.0,14.0,50.0,56.0,204.0,30.0,480.0,0,-6.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,202.0,194.0,198.0,224.0,202.0,194.0,198.0,224.0,202.0,194.0,198.0,224.0,202.0,194.0,198.0,224.0,202.0,194.0,198.0,224.0,202.0,194.0,198.0,224.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,8.862,8.862,8.862,8.862,8.862,8.862,8.862,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2.0,-8891.0,8893.0,8880.0,8856.0,8880.0,8856.0,8880.0,8856.0,8880.0,8856.0,8880.0,8856.0,8880.0,8856.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.4275542806756,1500.414300586377,1500.4275542806756,1500.414300586377
0020000043,1610612756,2000-11-04,74.0,150.0,10.164,6.0,32.0,1.834,50.0,62.0,14.548,22.0,56.0,78.0,44.0,16.0,14.0,50.0,56.0,204.0,30.0,480.0,1610612743,2000-11-04,66.0,164.0,7.8740000000000006,10.0,34.0,3.0,56.0,66.0,14.916,28.0,44.0,72.0,48.0,28.0,10.0,40.0,58.0,198.0,-30.0,480.0,1,6.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,216.0,164.0,188.0,192.0,216.0,164.0,188.0,192.0,216.0,164.0,188.0,192.0,216.0,164.0,188.0,192.0,216.0,164.0,188.0,192.0,216.0,164.0,188.0,192.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,9.815,9.815,9.815,9.815,9.815,9.815,9.815,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2.0,-8854.0,8856.0,8889.0,8894.0,8889.0,8894.0,8889.0,8894.0,8889.0,8894.0,8889.0,8894.0,8889.0,8894.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.414300586377,1500.4275542806756,1500.414300586377,1500.4275542806756
0020000044,1610612745,2000-11-04,58.0,168.0,5.594,10.0,34.0,2.666,22.0,30.0,5.928,22.0,58.0,80.0,36.0,24.0,6.0,24.0,44.0,148.0,-30.0,480.0,1610612746,2000-11-04,60.0,136.0,10.334,10.0,28.0,5.332,24.0,54.0,6.666,16.0,74.0,90.0,40.0,14.0,6.0,40.0,32.0,154.0,30.0,480.0,0,-6.0,0,0.5,,0.5,,0.5,,0.5,,0.5,,0.5,,1,0,213.0,199.0,,,213.0,199.0,,,213.0,199.0,,,213.0,199.0,,,213.0,199.0,,,213.0,199.0,,,213.0,213.0,213.0,213.0,213.0,213.0,213.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,9.019,9.019,9.019,9.019,9.019,9.019,9.019,70.0,70.0,70.0,70.0,70.0,70.0,70.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2.0,-8819.0,8821.0,8936.0,,8936.0,,8936.0,,8936.0,,8936.0,,8936.0,,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1500.0143094285309,1476.813372137389,1500.0143094285309,1476.813372137389
0020000044,1610612746,2000-11-04,60.0,136.0,10.334,10.0,28.0,5.332,24.0,54.0,6.666,16.0,74.0,90.0,40.0,14.0,6.0,40.0,32.0,154.0,30.0,480.0,1610612745,2000-11-04,58.0,168.0,5.594,10.0,34.0,2.666,22.0,30.0,5.928,22.0,58.0,80.0,36.0,24.0,6.0,24.0,44.0,148.0,-30.0,480.0,1,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,182.0,198.0,188.0,214.0,182.0,198.0,188.0,214.0,182.0,198.0,188.0,214.0,182.0,198.0,188.0,214.0,182.0,198.0,188.0,214.0,182.0,198.0,188.0,214.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,10.491,10.491,10.491,10.491,10.491,10.491,10.491,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,-8947.0,8949.0,8857.0,8926.0,8857.0,8926.0,8857.0,8926.0,8857.0,8926.0,8857.0,8926.0,8857.0,8926.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1476.813372137389,1500.0143094285309,1476.813372137389,1500.0143094285309
0020000045,1610612744,2000-11-04,86.0,210.0,6.132,14.0,32.0,3.668,24.0,44.0,5.9,42.0,50.0,92.0,44.0,18.0,14.0,14.0,44.0,210.0,-120.0,480.0,1610612759,2000-11-04,82.0,164.0,9.672,14.0,22.0,5.166,56.0,76.0,11.066,30.0,76.0,106.0,48.0,6.0,14.0,32.0,38.0,234.0,120.0,480.0,0,-24.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,192.0,188.0,194.0,202.0,192.0,188.0,194.0,202.0,192.0,188.0,194.0,202.0,192.0,188.0,194.0,202.0,192.0,188.0,194.0,202.0,192.0,188.0,194.0,202.0,193.0,193.0,193.0,193.0,193.0,193.0,193.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,174.0,174.0,174.0,174.0,174.0,174.0,174.0,10.157,10.157,10.157,10.157,10.157,10.157,10.157,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,2.0,-8915.0,8917.0,8900.0,8841.0,8900.0,8841.0,8900.0,8841.0,8900.0,8841.0,8900.0,8841.0,8900.0,8841.0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000-01,0,0,0.0,0,1499.6004496323653,1523.1713988272459,1499.6004496323653,1523.1713988272459
