date,game_id,team,odds,prob,ev,stake,won,gain,bankroll,comment
2021-11-13,22100185,utah jazz,1.25,0.7398383770312434,-0.07520202871094572,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.075)
2021-11-13,22100186,philadelphia 76ers,2.16,0.4308462411998268,-0.06937211900837403,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.069)
2021-11-13,22100187,orlando magic,2.29,0.3815437704603455,-0.1262647656458088,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.126)
2021-11-13,22100188,new orleans pelicans,2.15,0.4400027164195951,-0.05399415969787058,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.054)
2021-11-13,22100189,toronto raptors,1.23,0.7435043599887717,-0.08548963721381075,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.085)
2021-11-13,22100190,cleveland cavaliers,1.87,0.4898514709046665,-0.08397774940827352,0.0,1,0.0,1044.1488270005332,diff proba trop faible (0.001)
2021-11-13,22100191,los angeles clippers,1.29,0.7019646508471049,-0.09446560040723462,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.094)
2021-11-14,22100192,los angeles lakers,1.64,0.5897774984177677,-0.03276490259486098,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.033)
2021-11-14,22100193,atlanta hawks,1.63,0.6179009509651816,0.007178550073245971,0.0,1,0.0,1044.1488270005332,ev trop bas (0.007)
2021-11-14,22100194,golden state warriors,1.4,0.640190948003886,-0.10373267279455967,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.104)
2021-11-14,22100195,phoenix suns,1.21,0.7671531606415318,-0.07174467562374653,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.072)
2021-11-14,22100196,brooklyn nets,1.18,0.8099452417181039,-0.044264614772637434,0.0,1,0.0,1044.1488270005332,odds hors limites
2021-11-14,22100197,portland trail blazers,2.67,0.3476989564488713,-0.07164378628151369,0.0,0,0.0,1044.1488270005332,odds hors limites
2021-11-14,22100198,chicago bulls,2.21,0.4521688707158441,-0.0007067957179844875,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.001)
2021-11-15,22100199,cleveland cavaliers,2.29,0.3916368678971754,-0.10315157251546836,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.103)
2021-11-15,22100200,sacramento kings,1.46,0.6257456628122324,-0.08641133229414066,0.0,1,0.0,1044.1488270005332,ev trop bas (-0.086)
2021-11-15,22100201,new orleans pelicans,2.4,0.387960182633843,-0.06889556167877675,0.0,0,0.0,1044.1488270005332,ev trop bas (-0.069)
2021-11-15,22100202,atlanta hawks,1.14,0.7944616031964817,-0.0943137723560109,0.0,1,0.0,1044.1488270005332,odds hors limites
2021-11-15,22100203,new york knicks,1.56,0.6421016530863101,0.0016785788146438385,0.0,1,0.0,1044.1488270005332,ev trop bas (0.002)
