date,team,odds,prob,ev,stake,won,gain,bankroll
,memphis grizzlies,1.76,0.3737649160426441,-0.3421737477649463,0.0,0,-0.0,311.7970990755284
,minnesota timberwolves,1.39,0.5613845578454497,-0.21967546459482495,0.0,0,-0.0,311.7970990755284
,portland trail blazers,4.6,0.16147169833498154,-0.257230187659085,0.0,0,-0.0,311.7970990755284
,utah jazz,1.24,0.7128533091421667,-0.11606189666371328,0.0,1,0.0,311.7970990755284
,miami heat,2.59,0.32812102567131946,-0.15016654351128267,0.0,1,0.0,311.7970990755284
,orlando magic,2.54,0.2618668711690745,-0.3348581472305508,0.0,0,-0.0,311.7970990755284
,milwaukee bucks,1.12,0.6695579394315762,-0.25009510783663463,0.0,1,0.0,311.7970990755284
,denver nuggets,1.51,0.48985451051590245,-0.2603196891209873,0.0,1,0.0,311.7970990755284
,boston celtics,1.07,0.7658294059597716,-0.1805625356230444,0.0,1,0.0,311.7970990755284
,indiana pacers,1.59,0.5105317580290771,-0.1882545047337673,0.0,1,0.0,311.7970990755284
,oklahoma city thunder,1.45,0.5493760462078038,-0.20340473299868453,0.0,0,-0.0,311.7970990755284
,cleveland cavaliers,1.17,0.7196743195323401,-0.15798104614716219,0.0,1,0.0,311.7970990755284
,new york knicks,2.68,0.29133437110257115,-0.2192238854451093,0.0,1,0.0,311.7970990755284
,chicago bulls,1.2,0.5524174537898693,-0.3370990554521569,0.0,1,0.0,311.7970990755284
,minnesota timberwolves,1.51,0.4869369747869377,-0.2647251680717241,0.0,1,0.0,311.7970990755284
,new orleans pelicans,1.85,0.45105841524972423,-0.16554193178801013,0.0,0,-0.0,311.7970990755284
,dallas mavericks,1.3,0.5914459418655097,-0.23112027557483736,0.0,1,0.0,311.7970990755284
,orlando magic,4.05,0.20537620206055546,-0.16822638165475046,0.0,1,0.0,311.7970990755284
,phoenix suns,1.62,0.47615560808474455,-0.22862791490271378,0.0,1,0.0,311.7970990755284
,golden state warriors,1.17,0.7485541535792384,-0.12419164031229116,0.0,1,0.0,311.7970990755284
,los angeles lakers,1.51,0.5363004405321181,-0.19018633479650165,0.0,0,-0.0,311.7970990755284
,sacramento kings,1.49,0.5702693271197827,-0.15029870259152373,0.0,1,0.0,311.7970990755284
,indiana pacers,2.88,0.3372824409064716,-0.028626570189361877,0.0,0,-0.0,311.7970990755284
,new york knicks,1.21,0.6443001776173235,-0.2203967850830386,0.0,1,0.0,311.7970990755284
,philadelphia 76ers,1.34,0.656814021490054,-0.11986921120332764,0.0,0,-0.0,311.7970990755284
,houston rockets,2.93,0.34516167630544214,0.011323711574945494,1.8293784558735688,1,3.530700419835988,315.3277994953644
,cleveland cavaliers,1.16,0.8182305525589246,-0.05085255903164751,0.0,1,0.0,315.3277994953644
,brooklyn nets,1.22,0.6552025536132402,-0.20065288459184696,0.0,0,-0.0,315.3277994953644
,orlando magic,2.02,0.6165092934528315,0.24534877277471956,15.76638997476822,1,16.081717774263584,331.409517269628
,new orleans pelicans,2.35,0.2999262768347494,-0.29517324943833895,0.0,1,0.0,331.409517269628
,minnesota timberwolves,1.68,0.4615335411822736,-0.22462365081378038,0.0,0,-0.0,331.409517269628
,denver nuggets,1.05,0.9004508977430219,-0.05452655736982697,0.0,1,0.0,331.409517269628
,phoenix suns,1.28,0.5765810990850673,-0.26197619317111387,0.0,0,-0.0,331.409517269628
,golden state warriors,1.66,0.5382784205478001,-0.10645782189065195,0.0,0,-0.0,331.409517269628
,los angeles lakers,2.35,0.3291323519049268,-0.22653897302342207,0.0,1,0.0,331.409517269628
,charlotte hornets,2.97,0.2520944886177718,-0.2512793688052177,0.0,0,-0.0,331.409517269628
,boston celtics,1.57,0.5735994823348299,-0.09944881273431694,0.0,0,-0.0,331.409517269628
,oklahoma city thunder,1.13,0.7028659892554682,-0.20576143214132103,0.0,1,0.0,331.409517269628
,miami heat,1.5,0.5483909580766181,-0.17741356288507287,0.0,1,0.0,331.409517269628
,milwaukee bucks,1.24,0.6244754162425983,-0.22565048385917813,0.0,0,-0.0,331.409517269628
,los angeles clippers,1.43,0.6006379029447141,-0.14108779878905892,0.0,1,0.0,331.409517269628
,sacramento kings,1.15,0.663862298615349,-0.23655835659234875,0.0,1,0.0,331.409517269628
,new york knicks,1.1,0.8286545235959476,-0.08848002404445757,0.0,1,0.0,331.409517269628
,memphis grizzlies,3.76,0.2558198668694579,-0.0381173005708384,0.0,1,0.0,331.409517269628
,los angeles lakers,1.47,0.577324351299405,-0.15133320358987473,0.0,1,0.0,331.409517269628
,minnesota timberwolves,4.28,0.2774806361924278,0.187617122903591,16.570475863481402,0,-16.570475863481402,314.8390414061466
,sacramento kings,1.26,0.5160253534700188,-0.3498080546277763,0.0,1,0.0,314.8390414061466
,detroit pistons,2.2,0.4237951954825066,-0.0676505699384855,0.0,0,-0.0,314.8390414061466
,indiana pacers,1.26,0.7664205753884372,-0.0343100750105691,0.0,1,0.0,314.8390414061466
,philadelphia 76ers,1.89,0.4780017393511051,-0.09657671262641138,0.0,0,-0.0,314.8390414061466
,houston rockets,2.19,0.36705839511604144,-0.19614211469586929,0.0,0,-0.0,314.8390414061466
,utah jazz,2.8,0.32512279532378857,-0.08965617309339213,0.0,1,0.0,314.8390414061466
,new orleans pelicans,1.62,0.5256942249627758,-0.14837535556030307,0.0,1,0.0,314.8390414061466
,toronto raptors,4.87,0.2271152711129267,0.10605137031995304,8.627677460295162,0,-8.627677460295162,306.2113639458514
,cleveland cavaliers,1.55,0.5962351224188012,-0.07583556025085819,0.0,1,0.0,306.2113639458514
,boston celtics,2.04,0.5010648051556638,0.02217220251755414,6.528250360176821,0,-6.528250360176821,299.6831135856746
,oklahoma city thunder,1.08,0.804218205931963,-0.13144433759347987,0.0,1,0.0,299.6831135856746
,dallas mavericks,2.39,0.39918448094849945,-0.04594909053308627,0.0,1,0.0,299.6831135856746
,los angeles lakers,1.91,0.4606398877596179,-0.12017781437912989,0.0,0,-0.0,299.6831135856746
,philadelphia 76ers,1.77,0.5710545072081191,0.010766477758370863,4.190300749324019,1,3.226531576979495,302.9096451626541
,indiana pacers,2.58,0.4091814796592952,0.05568821752098163,10.676264689253951,1,16.868498209021244,319.77814337167536
,houston rockets,1.23,0.6825120829942681,-0.1605101379170502,0.0,1,0.0,319.77814337167536
,miami heat,1.75,0.5124972621777182,-0.10312979118899318,0.0,1,0.0,319.77814337167536
,chicago bulls,1.59,0.5047003273670496,-0.19752647948639107,0.0,0,-0.0,319.77814337167536
,memphis grizzlies,3.28,0.31454162991000906,0.03169654610482964,4.445553800305759,0,-4.445553800305759,315.3325895713696
,minnesota timberwolves,1.04,0.8637388231605911,-0.10171162391298519,0.0,1,0.0,315.3325895713696
,new orleans pelicans,2.69,0.37451655325594496,0.007449528258491878,1.3899875957605556,0,-1.3899875957605556,313.9426019756091
,utah jazz,1.7,0.5912286265522665,0.005088665138853032,2.282212534677279,1,1.597548774274095,315.5401507498832
,san antonio spurs,1.68,0.3726642402071544,-0.37392407645198067,0.0,1,0.0,315.5401507498832
,houston rockets,7.12,0.16839322489770367,0.19895976127165016,10.258136121702167,0,-10.258136121702167,305.282014628181
,atlanta hawks,1.26,0.644311765978897,-0.1881671748665897,0.0,0,-0.0,305.282014628181
,memphis grizzlies,4.33,0.3550553332135039,0.537389592814472,15.264100731409052,0,-15.264100731409052,290.017913896772
,golden state warriors,5.58,0.17262623862115856,-0.03674558849393528,0.0,0,-0.0,290.017913896772
,orlando magic,4.52,0.22860075335013746,0.033275405142621284,2.741608972594586,0,-2.741608972594586,287.2763049241774
,new orleans pelicans,2.54,0.47002953583563833,0.1938750210225214,14.36381524620887,1,22.120275479161663,309.39658040333904
,san antonio spurs,2.81,0.28611220005397353,-0.19602471784833442,0.0,0,-0.0,309.39658040333904
,utah jazz,1.6,0.612006069989386,-0.02079028801698235,0.0,1,0.0,309.39658040333904
,indiana pacers,4.17,0.27562522035431736,0.1493571688775034,14.577475491931725,0,-14.577475491931725,294.8191049114073
,miami heat,1.21,0.7285092104840922,-0.11850385531424842,0.0,1,0.0,294.8191049114073
,milwaukee bucks,1.5,0.5498963307978199,-0.17515550380327022,0.0,1,0.0,294.8191049114073
,minnesota timberwolves,1.79,0.5845462872062186,0.046337854099131326,14.740955245570365,1,11.645354644000589,306.46445955540787
,portland trail blazers,5.68,0.21179560007326598,0.2029990084161506,13.293158419773352,0,-13.293158419773352,293.1713011356345
,philadelphia 76ers,1.25,0.7146258566564221,-0.10671767917947239,0.0,1,0.0,293.1713011356345
,dallas mavericks,2.35,0.40992307080835766,-0.03668078360035942,0.0,1,0.0,293.1713011356345
,new york knicks,1.41,0.7839966740710511,0.105435310440182,14.658565056781725,0,-14.658565056781725,278.51273607885275
,washington wizards,1.4,0.5393068797178101,-0.2449703683950659,0.0,0,-0.0,278.51273607885275
,atlanta hawks,1.26,0.649381868237316,-0.1817788460209818,0.0,1,0.0,278.51273607885275
,memphis grizzlies,3.2,0.45117600067407826,0.44376320215705056,13.925636803942638,1,30.636400968673804,309.14913704752655
,cleveland cavaliers,1.5,0.5308277220143712,-0.20375841697844316,0.0,1,0.0,309.14913704752655
,miami heat,1.73,0.4618559327772946,-0.20098923629528032,0.0,1,0.0,309.14913704752655
,toronto raptors,2.85,0.3515042691077398,0.0017871669570584947,0.2986492554240473,0,-0.2986492554240473,308.8504877921025
,indiana pacers,3.0,0.3522801639925033,0.056840491977509844,8.777606836798503,0,-8.777606836798503,300.072880955304
,oklahoma city thunder,1.64,0.6361520698403722,0.043289394538210346,15.003644047765201,0,-15.003644047765201,285.0692369075388
,philadelphia 76ers,1.73,0.5461678785242934,-0.055129570152972485,0.0,1,0.0,285.0692369075388
,phoenix suns,1.51,0.5118378595828083,-0.22712483202995953,0.0,1,0.0,285.0692369075388
,oklahoma city thunder,2.66,0.41486061496115534,0.10352923579667328,14.253461845376941,0,-14.253461845376941,270.8157750621619
,minnesota timberwolves,1.1,0.8398904975810728,-0.07612045266081983,0.0,1,0.0,270.8157750621619
,orlando magic,2.32,0.4519540494458605,0.048533394714396216,9.957279474225034,0,-9.957279474225034,260.85849558793683
,boston celtics,1.05,0.916327079411649,-0.03785656661776847,0.0,1,0.0,260.85849558793683
,new york knicks,1.31,0.7863603971665453,0.03013212028817433,13.042924779396841,1,4.043306681613021,264.9018022695499
,toronto raptors,2.13,0.3978984696003123,-0.15247625975133489,0.0,1,0.0,264.9018022695499
,new orleans pelicans,1.1,0.8550717093017375,-0.0594211197680887,0.0,1,0.0,264.9018022695499
,los angeles lakers,1.59,0.5167187608413197,-0.17841717026230158,0.0,1,0.0,264.9018022695499
,brooklyn nets,1.43,0.5255636509805748,-0.2484439790977781,0.0,0,-0.0,264.9018022695499
