date,game_id,team,odds,prob,ev,stake,won,gain,bankroll
2024-03-04,22300880.0,milwaukee bucks,2.05,0.7044398569013947,0.444101706647859,15.441770027133602,1,16.21385852849028,788.3023598851704
2024-03-05,22300889.0,new york knicks,1.7,0.7054954345972206,0.19934223881527502,15.766047197703408,0,-15.766047197703408,772.536312687467
2024-03-06,22300895.0,cleveland cavaliers,2.1,0.5865167055031376,0.23168508155658896,15.45072625374934,0,-15.45072625374934,757.0855864337176
2024-03-06,22300898.0,utah jazz,2.28,0.5429580281800643,0.23794430425054647,15.141711728674352,0,-15.141711728674352,741.9438747050433
2024-03-08,22300911.0,cleveland cavaliers,1.73,0.6770770175779111,0.1713432404097861,14.838877494100867,1,10.832380570693633,752.776255275737
2024-03-10,22300928.0,orlando magic,1.89,0.6840744943823606,0.29290079438266137,15.05552510551474,0,-15.05552510551474,737.7207301702222
2024-03-11,22300935.0,chicago bulls,2.23,0.5207809544973669,0.1613415285291282,14.754414603404443,0,-14.754414603404443,722.9663155668177
2024-03-12,22300940.0,memphis grizzlies,2.01,0.7248844498139163,0.45701774412597174,14.459326311336355,1,14.603919574449716,737.5702351412674
2024-03-13,22300946.0,toronto raptors,2.17,0.5658745351162485,0.22794774120225925,14.751404702825349,0,-14.751404702825349,722.8188304384421
2024-03-13,22300950.0,memphis grizzlies,2.05,0.7019530361583654,0.43900372412464894,14.456376608768842,0,-14.456376608768842,708.3624538296732
2024-03-13,22300954.0,sacramento kings,2.03,0.6309745024525182,0.28087823997861183,14.167249076593464,1,14.592266548891265,722.9547203785645
2024-03-17,22300976.0,milwaukee bucks,2.1,0.6636168844862377,0.39359545742109914,14.45909440757129,1,15.905003848328422,738.8597242268929
2024-03-20,22300996.0,cleveland cavaliers,1.63,0.7562499247109109,0.23268737727878475,14.777194484537858,0,-14.777194484537858,724.0825297423551
2024-03-24,22301031.0,minnesota timberwolves,1.63,0.7326948034663724,0.19429252965018695,14.481650594847101,1,9.123439874753672,733.2059696171087
2024-03-26,22301046.0,new orleans pelicans,1.86,0.6545804571251537,0.21751965025278586,14.664119392342174,0,-14.664119392342174,718.5418502247666
2024-03-28,22301061.0,new orleans pelicans,1.98,0.6743388844875319,0.33519099128531304,14.370837004495332,1,14.083420264405426,732.625270489172
2024-03-29,22301064.0,orlando magic,1.9,0.6412372882079845,0.21835084759517054,14.652505409783439,0,-14.652505409783439,717.9727650793885
2024-03-29,22301069.0,oklahoma city thunder,1.93,0.6868891525083517,0.32569606434111864,14.35945530158777,1,13.354293430476625,731.3270585098652
2024-03-31,22301082.0,new york knicks,1.93,0.6801712423316462,0.3127304977000771,14.626541170197305,0,-14.626541170197305,716.7005173396678
2024-04-01,22301092.0,new orleans pelicans,1.71,0.7018676060167667,0.2001936062886709,14.334010346793358,0,-14.334010346793358,702.3665069928745
2024-04-02,22301093.0,oklahoma city thunder,2.07,0.6277297808625654,0.2994006463855101,14.047330139857491,0,-14.047330139857491,688.319176853017
2024-04-05,22301097.0,dallas mavericks,1.79,0.6481429206412336,0.16017582794780805,13.76638353706034,1,10.87544299427767,699.1946198472947
2024-04-04,22301111.0,miami heat,1.59,0.7556317051411203,0.20145441117438145,13.983892396945894,0,-13.983892396945894,685.2107274503488
2024-04-05,22301121.0,memphis grizzlies,1.76,0.6575427074009537,0.1572751650256785,13.704214549006977,1,10.415203057245304,695.6259305075941
2024-04-07,22301139.0,new york knicks,2.29,0.5569632847565569,0.27544592209251517,13.912518610151883,1,17.94714900709593,713.5730795146901
2024-04-09,22301147.0,atlanta hawks,2.16,0.6201468022979676,0.33951709296361,14.271461590293802,0,-14.271461590293802,699.3016179243963
2024-04-09,22301148.0,boston celtics,2.19,0.7771926075063886,0.702051810438991,13.986032358487925,0,-13.986032358487925,685.3155855659083
2024-04-10,22301162.0,milwaukee bucks,1.96,0.6472148521291224,0.2685411101730799,13.706311711318167,1,13.15805924286544,698.4736448087738
2024-04-11,22301167.0,boston celtics,1.58,0.8064342394139413,0.27416609827402727,13.969472896175475,0,-13.969472896175475,684.5041719125983
2024-04-11,22301170.0,sacramento kings,1.71,0.6946838242344638,0.18790933944093324,13.690083438251966,0,-13.690083438251966,670.8140884743464
2024-04-12,22301172.0,chicago bulls,1.94,0.674457521795828,0.3084475922839063,13.416281769486927,1,12.611304863317711,683.4253933376641
2024-04-12,22301173.0,boston celtics,1.32,0.9322948080683051,0.23062914665016288,13.668507866753282,1,4.373922517361051,687.7993158550252
2024-04-12,22301185.0,sacramento kings,2.36,0.6216978398179926,0.46720690197046255,13.755986317100504,0,-13.755986317100504,674.0433295379247
